frame.time_epoch,frame.len,ip.src,ip.dst,udp.srcport,udp.dstport,tcp.srcport,tcp.dstport
"1769541597.334381000","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.334381000","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.334381000","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.334381000","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.334381000","312","192.168.0.43","255.255.255.255","65156","31339",,
"1769541597.416660400","1426","192.168.0.43","255.255.255.255","53500","31337",,
"1769541597.416762700","1426","192.168.0.43","255.255.255.255","53500","31338",,
"1769541597.416790100","1426","192.168.0.43","255.255.255.255","53500","31339",,
"1769541597.546869700","582","192.168.0.43","255.255.255.255","65156","31337",,
"1769541597.546958600","582","192.168.0.43","255.255.255.255","65156","31338",,
"1769541597.546993500","582","192.168.0.43","255.255.255.255","65156","31339",,
"1769541597.624246600","996","192.168.0.43","255.255.255.255","53500","31337",,
"1769541597.624305400","996","192.168.0.43","255.255.255.255","53500","31338",,
"1769541597.624329100","996","192.168.0.43","255.255.255.255","53500","31339",,
"1769541597.749585300","1002","192.168.0.43","255.255.255.255","65156","31337",,
"1769541597.749687200","1002","192.168.0.43","255.255.255.255","65156","31338",,
"1769541597.749735000","1002","192.168.0.43","255.255.255.255","65156","31339",,
"1769541597.781471800","97","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541597.831238300","54","192.168.0.43","69.48.218.2",,,"62882","443"
"1769541597.832377400","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832377400","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832377400","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832377400","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832377400","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832377400","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832377400","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832377400","247","192.168.0.43","255.255.255.255","53500","31337",,
"1769541597.832483200","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832483200","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832483200","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832483200","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832483200","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832483200","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832483200","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832483200","247","192.168.0.43","255.255.255.255","53500","31338",,
"1769541597.832584300","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832584300","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832584300","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832584300","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832584300","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832584300","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832584300","1514","192.168.0.43","255.255.255.255",,,,
"1769541597.832584300","247","192.168.0.43","255.255.255.255","53500","31339",,
"1769541597.950238200","1449","192.168.0.43","255.255.255.255","65156","31337",,
"1769541597.950328500","1449","192.168.0.43","255.255.255.255","65156","31338",,
"1769541597.950354800","1449","192.168.0.43","255.255.255.255","65156","31339",,
"1769541598.049450000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049450000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049450000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049450000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049450000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049450000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049450000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049450000","246","192.168.0.43","255.255.255.255","53500","31337",,
"1769541598.049744100","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049744100","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049744100","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049744100","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049744100","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049744100","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049744100","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049744100","246","192.168.0.43","255.255.255.255","53500","31338",,
"1769541598.049926700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049926700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049926700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049926700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049926700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049926700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049926700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.049926700","246","192.168.0.43","255.255.255.255","53500","31339",,
"1769541598.165359400","552","192.168.0.43","255.255.255.255","65156","31337",,
"1769541598.165609100","552","192.168.0.43","255.255.255.255","65156","31338",,
"1769541598.165718700","552","192.168.0.43","255.255.255.255","65156","31339",,
"1769541598.196023600","116","168.119.77.25","192.168.0.43",,,"443","62517"
"1769541598.221969400","116","168.119.77.25","192.168.0.43",,,"443","53070"
"1769541598.249416400","54","192.168.0.43","168.119.77.25",,,"62517","443"
"1769541598.264670200","54","192.168.0.43","168.119.77.25",,,"53070","443"
"1769541598.265244800","617","192.168.0.43","255.255.255.255","53500","31337",,
"1769541598.265345900","617","192.168.0.43","255.255.255.255","53500","31338",,
"1769541598.265432000","617","192.168.0.43","255.255.255.255","53500","31339",,
"1769541598.366887300","617","192.168.0.43","255.255.255.255","65156","31337",,
"1769541598.366958800","617","192.168.0.43","255.255.255.255","65156","31338",,
"1769541598.366985500","617","192.168.0.43","255.255.255.255","65156","31339",,
"1769541598.448697100","254","192.168.0.43","255.255.255.255","58811","20000",,
"1769541598.477613900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477613900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477613900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477613900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477613900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477613900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477613900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477613900","203","192.168.0.43","255.255.255.255","53500","31337",,
"1769541598.477713900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477713900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477713900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477713900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477713900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477713900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477713900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477713900","203","192.168.0.43","255.255.255.255","53500","31338",,
"1769541598.477800300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477800300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477800300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477800300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477800300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477800300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477800300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.477800300","203","192.168.0.43","255.255.255.255","53500","31339",,
"1769541598.582363800","1008","192.168.0.43","255.255.255.255","65156","31337",,
"1769541598.582538700","1008","192.168.0.43","255.255.255.255","65156","31338",,
"1769541598.582575500","1008","192.168.0.43","255.255.255.255","65156","31339",,
"1769541598.684255600","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684255600","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684255600","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684255600","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684255600","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684255600","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684255600","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684255600","236","192.168.0.43","255.255.255.255","53500","31337",,
"1769541598.684444400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684444400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684444400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684444400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684444400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684444400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684444400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684444400","236","192.168.0.43","255.255.255.255","53500","31338",,
"1769541598.684576300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684576300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684576300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684576300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684576300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684576300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684576300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.684576300","236","192.168.0.43","255.255.255.255","53500","31339",,
"1769541598.709185200","97","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541598.715093000","89","192.168.0.43","69.48.218.2",,,"62882","443"
"1769541598.783564000","587","192.168.0.43","255.255.255.255","65156","31337",,
"1769541598.783653000","587","192.168.0.43","255.255.255.255","65156","31338",,
"1769541598.783694600","587","192.168.0.43","255.255.255.255","65156","31339",,
"1769541598.857435800","64","69.48.218.2","192.168.0.43",,,"443","62882"
"1769541598.899098000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899098000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899098000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899098000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899098000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899098000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899098000","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899098000","286","192.168.0.43","255.255.255.255","53500","31337",,
"1769541598.899249900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899249900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899249900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899249900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899249900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899249900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899249900","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899249900","286","192.168.0.43","255.255.255.255","53500","31338",,
"1769541598.899357400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899357400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899357400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899357400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899357400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899357400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899357400","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.899357400","286","192.168.0.43","255.255.255.255","53500","31339",,
"1769541598.992919700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.992919700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.992919700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.992919700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.992919700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.992919700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.992919700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.992919700","319","192.168.0.43","255.255.255.255","65156","31337",,
"1769541598.993075700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993075700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993075700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993075700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993075700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993075700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993075700","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993075700","319","192.168.0.43","255.255.255.255","65156","31338",,
"1769541598.993185300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993185300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993185300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993185300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993185300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993185300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993185300","1514","192.168.0.43","255.255.255.255",,,,
"1769541598.993185300","319","192.168.0.43","255.255.255.255","65156","31339",,
"1769541599.110284600","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110284600","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110284600","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110284600","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110284600","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110284600","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110284600","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110284600","249","192.168.0.43","255.255.255.255","53500","31337",,
"1769541599.110478000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110478000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110478000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110478000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110478000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110478000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110478000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110478000","249","192.168.0.43","255.255.255.255","53500","31338",,
"1769541599.110595400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110595400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110595400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110595400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110595400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110595400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110595400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.110595400","249","192.168.0.43","255.255.255.255","53500","31339",,
"1769541599.189428000","116","168.119.77.25","192.168.0.43",,,"443","62517"
"1769541599.198758500","752","192.168.0.43","255.255.255.255","65156","31337",,
"1769541599.198923600","752","192.168.0.43","255.255.255.255","65156","31338",,
"1769541599.199065000","752","192.168.0.43","255.255.255.255","65156","31339",,
"1769541599.217605500","116","168.119.77.25","192.168.0.43",,,"443","53070"
"1769541599.231267600","54","192.168.0.43","168.119.77.25",,,"62517","443"
"1769541599.266491700","54","192.168.0.43","168.119.77.25",,,"53070","443"
"1769541599.316826400","761","192.168.0.43","255.255.255.255","53500","31337",,
"1769541599.316913800","761","192.168.0.43","255.255.255.255","53500","31338",,
"1769541599.316940600","761","192.168.0.43","255.255.255.255","53500","31339",,
"1769541599.349606800","279","192.168.0.43","255.255.255.255","58811","40003",,
"1769541599.415637600","818","192.168.0.43","255.255.255.255","65156","31337",,
"1769541599.415791000","818","192.168.0.43","255.255.255.255","65156","31338",,
"1769541599.415841500","818","192.168.0.43","255.255.255.255","65156","31339",,
"1769541599.532218300","617","192.168.0.43","255.255.255.255","53500","31337",,
"1769541599.532467800","617","192.168.0.43","255.255.255.255","53500","31338",,
"1769541599.532566900","617","192.168.0.43","255.255.255.255","53500","31339",,
"1769541599.630941200","618","192.168.0.43","255.255.255.255","65156","31337",,
"1769541599.631040200","618","192.168.0.43","255.255.255.255","65156","31338",,
"1769541599.631119400","618","192.168.0.43","255.255.255.255","65156","31339",,
"1769541599.748136200","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748136200","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748136200","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748136200","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748136200","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748136200","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748136200","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748136200","269","192.168.0.43","255.255.255.255","53500","31337",,
"1769541599.748296000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748296000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748296000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748296000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748296000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748296000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748296000","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748296000","269","192.168.0.43","255.255.255.255","53500","31338",,
"1769541599.748410300","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748410300","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748410300","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748410300","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748410300","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748410300","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748410300","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.748410300","269","192.168.0.43","255.255.255.255","53500","31339",,
"1769541599.832765500","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832765500","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832765500","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832765500","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832765500","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832765500","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832765500","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832765500","367","192.168.0.43","255.255.255.255","65156","31337",,
"1769541599.832880100","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832880100","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832880100","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832880100","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832880100","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832880100","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832880100","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832880100","367","192.168.0.43","255.255.255.255","65156","31338",,
"1769541599.832957400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832957400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832957400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832957400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832957400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832957400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832957400","1514","192.168.0.43","255.255.255.255",,,,
"1769541599.832957400","367","192.168.0.43","255.255.255.255","65156","31339",,
"1769541599.949711100","585","192.168.0.43","255.255.255.255","53500","31337",,
"1769541599.949783600","585","192.168.0.43","255.255.255.255","53500","31338",,
"1769541599.949807700","585","192.168.0.43","255.255.255.255","53500","31339",,
"1769541600.009405900","134","192.168.0.91","224.0.0.251","5353","5353",,
"1769541600.012699100","154",,,"5353","5353",,
"1769541600.013044500","201","192.168.0.91","224.0.0.251","5353","5353",,
"1769541600.017698600","233",,,"5353","5353",,
"1769541600.049965200","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.049965200","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.049965200","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.049965200","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.049965200","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.049965200","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.049965200","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.049965200","340","192.168.0.43","255.255.255.255","65156","31337",,
"1769541600.050089600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050089600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050089600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050089600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050089600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050089600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050089600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050089600","340","192.168.0.43","255.255.255.255","65156","31338",,
"1769541600.050186400","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050186400","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050186400","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050186400","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050186400","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050186400","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050186400","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.050186400","340","192.168.0.43","255.255.255.255","65156","31339",,
"1769541600.159315500","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159315500","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159315500","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159315500","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159315500","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159315500","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159315500","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159315500","236","192.168.0.43","255.255.255.255","53500","31337",,
"1769541600.159421600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159421600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159421600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159421600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159421600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159421600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159421600","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159421600","236","192.168.0.43","255.255.255.255","53500","31338",,
"1769541600.159507300","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159507300","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159507300","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159507300","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159507300","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159507300","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159507300","1514","192.168.0.43","255.255.255.255",,,,
"1769541600.159507300","236","192.168.0.43","255.255.255.255","53500","31339",,
"1769541600.180419000","116","168.119.77.25","192.168.0.43",,,"443","62517"
"1769541600.232201500","54","192.168.0.43","168.119.77.25",,,"62517","443"
"1769541600.234121600","116","168.119.77.25","192.168.0.43",,,"443","53070"
"1769541600.266575400","814","192.168.0.43","255.255.255.255","65156","31337",,
"1769541600.266664100","814","192.168.0.43","255.255.255.255","65156","31338",,
"1769541600.266703100","814","192.168.0.43","255.255.255.255","65156","31339",,
"1769541600.281918800","54","192.168.0.43","168.119.77.25",,,"53070","443"
"1769541600.358823100","82","192.168.0.91","224.0.0.251","5353","5353",,
"1769541600.361438000","102",,,"5353","5353",,
"1769541600.365217300","457","192.168.0.91","224.0.0.251","5353","5353",,
"1769541600.366999900","1017","192.168.0.43","255.255.255.255","53500","31337",,
"1769541600.367092900","1017","192.168.0.43","255.255.255.255","53500","31338",,
"1769541600.367186200","1017","192.168.0.43","255.255.255.255","53500","31339",,
"1769541600.367731800","489",,,"5353","5353",,
"1769541600.443202400","1113","192.168.0.43","255.255.255.255","63931","31340",,
"1769541600.443309900","1113","192.168.0.43","255.255.255.255","63931","31341",,
"1769541600.443372900","1113","192.168.0.43","255.255.255.255","63931","31342",,
"1769541600.582588900","613","192.168.0.43","255.255.255.255","65156","31337",,
"1769541600.582590400","589","192.168.0.43","255.255.255.255","53500","31337",,
"1769541600.582651000","589","192.168.0.43","255.255.255.255","53500","31338",,
"1769541600.582687800","613","192.168.0.43","255.255.255.255","65156","31338",,
"1769541600.582694600","589","192.168.0.43","255.255.255.255","53500","31339",,
"1769541600.582729000","613","192.168.0.43","255.255.255.255","65156","31339",,
"1769541600.783898100","760","192.168.0.43","255.255.255.255","65156","31337",,
"1769541600.783898100","749","192.168.0.43","255.255.255.255","53500","31337",,
"1769541600.783954000","749","192.168.0.43","255.255.255.255","53500","31338",,
"1769541600.783979800","749","192.168.0.43","255.255.255.255","53500","31339",,
"1769541600.783994400","760","192.168.0.43","255.255.255.255","65156","31338",,
"1769541600.784029200","760","192.168.0.43","255.255.255.255","65156","31339",,
"1769541600.815957600","1242","192.168.0.43","255.255.255.255","63931","31340",,
"1769541600.816021900","1242","192.168.0.43","255.255.255.255","63931","31341",,
"1769541600.816052300","1242","192.168.0.43","255.255.255.255","63931","31342",,
"1769541600.832218800","254","192.168.0.43","172.217.28.110","58811","50002",,
"1769541600.993409300","592","192.168.0.43","255.255.255.255","53500","31337",,
"1769541600.993409300","754","192.168.0.43","255.255.255.255","65156","31337",,
"1769541600.993451100","754","192.168.0.43","255.255.255.255","65156","31338",,
"1769541600.993473500","754","192.168.0.43","255.255.255.255","65156","31339",,
"1769541600.993481200","592","192.168.0.43","255.255.255.255","53500","31338",,
"1769541600.993497400","592","192.168.0.43","255.255.255.255","53500","31339",,
"1769541601.187788700","116","168.119.77.25","192.168.0.43",,,"443","62517"
"1769541601.194442500","1003","192.168.0.43","255.255.255.255","53500","31337",,
"1769541601.194522900","1003","192.168.0.43","255.255.255.255","53500","31338",,
"1769541601.194563800","1003","192.168.0.43","255.255.255.255","53500","31339",,
"1769541601.205707900","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205707900","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205707900","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205707900","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205707900","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205707900","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205707900","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205707900","333","192.168.0.43","255.255.255.255","65156","31337",,
"1769541601.205832600","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205832600","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205832600","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205832600","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205832600","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205832600","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205832600","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205832600","333","192.168.0.43","255.255.255.255","65156","31338",,
"1769541601.205923100","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205923100","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205923100","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205923100","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205923100","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205923100","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205923100","1514","192.168.0.43","255.255.255.255",,,,
"1769541601.205923100","333","192.168.0.43","255.255.255.255","65156","31339",,
"1769541601.231904600","54","192.168.0.43","168.119.77.25",,,"62517","443"
"1769541601.241305400","116","168.119.77.25","192.168.0.43",,,"443","53070"
"1769541601.281483700","54","192.168.0.43","168.119.77.25",,,"53070","443"
"1769541601.332841400","1132","192.168.0.43","255.255.255.255","63931","31340",,
"1769541601.332934400","1132","192.168.0.43","255.255.255.255","63931","31341",,
